"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"884736","1213.0153391073977","1213.0153391073977","1213.0153391073977"
"897024","1207.789686459957","1207.789686459957","1207.789686459957"
"909312","1043.1192252455332","1043.1192252455332","1043.1192252455332"
"921600","1201.7202018698056","1201.7202018698056","1201.7202018698056"
"933888","1211.4885489741962","1211.4885489741962","1211.4885489741962"
"946176","1212.9012257442173","1212.9012257442173","1212.9012257442173"
"958464","1217.0679598611928","1217.0679598611928","1217.0679598611928"
"970752","1211.007343530527","1211.007343530527","1211.007343530527"
"983040","1216.8235193081573","1216.8235193081573","1216.8235193081573"
"995328","1229.2797445952892","1229.2797445952892","1229.2797445952892"
"1007616","1203.899379609811","1203.899379609811","1203.899379609811"
"1019904","1194.0258063165222","1194.0258063165222","1194.0258063165222"
"1032192","1228.066053877146","1228.066053877146","1228.066053877146"
"1044480","1218.0708813765357","1218.0708813765357","1218.0708813765357"
"1056768","1220.991761912774","1220.991761912774","1220.991761912774"
"1069056","1214.5150552590687","1214.5150552590687","1214.5150552590687"
"1081344","1234.8890638660228","1234.8890638660228","1234.8890638660228"
"1093632","1037.1364648747233","1037.1364648747233","1037.1364648747233"
"1105920","1221.7770933680906","1221.7770933680906","1221.7770933680906"
"1118208","1229.8817977285137","1229.8817977285137","1229.8817977285137"
"1130496","1220.454663017053","1220.454663017053","1220.454663017053"
"1142784","1226.636138568322","1226.636138568322","1226.636138568322"
"1155072","1217.922908226649","1217.922908226649","1217.922908226649"
"1167360","1227.62344233195","1227.62344233195","1227.62344233195"
"1179648","1221.1585545339892","1221.1585545339892","1221.1585545339892"
"1191936","1208.3735144235116","1208.3735144235116","1208.3735144235116"
"1204224","1224.793339936721","1224.793339936721","1224.793339936721"
"1216512","1210.3516752993812","1210.3516752993812","1210.3516752993812"
"1228800","1218.4072785872927","1218.4072785872927","1218.4072785872927"
"1241088","1213.5814869999886","1213.5814869999886","1213.5814869999886"
"1253376","1215.4738994328056","1215.4738994328056","1215.4738994328056"
"1265664","1208.2224663893383","1208.2224663893383","1208.2224663893383"
"1277952","1213.475197056673","1213.475197056673","1213.475197056673"
"1290240","1214.4227769174884","1214.4227769174884","1214.4227769174884"
"1302528","1220.0996466179688","1220.0996466179688","1220.0996466179688"
"1314816","1218.6443433153506","1218.6443433153506","1218.6443433153506"
"1327104","1222.5128789221992","1222.5128789221992","1222.5128789221992"
"1339392","1232.6825814321103","1232.6825814321103","1232.6825814321103"
"1351680","1216.1060896217823","1216.1060896217823","1216.1060896217823"
"1363968","1210.9644489562263","1210.9644489562263","1210.9644489562263"
"1376256","1221.85061022506","1221.85061022506","1221.85061022506"
"1388544","1228.3992807764519","1228.3992807764519","1228.3992807764519"
"1400832","1217.4136387779774","1217.4136387779774","1217.4136387779774"
"1413120","1210.4897792822705","1210.4897792822705","1210.4897792822705"
"1425408","1226.2912707328796","1226.2912707328796","1226.2912707328796"
"1437696","1219.232052625302","1219.232052625302","1219.232052625302"
"1449984","1220.5369770302834","1220.5369770302834","1220.5369770302834"
"1462272","1211.5368780481692","1211.5368780481692","1211.5368780481692"
"1474560","1221.0378919219722","1221.0378919219722","1221.0378919219722"
"1486848","1218.9194604941088","1218.9194604941088","1218.9194604941088"
"1499136","1214.3272254045557","1214.3272254045557","1214.3272254045557"
"1511424","1234.0496396508404","1234.0496396508404","1234.0496396508404"
"1523712","1212.5732616866924","1212.5732616866924","1212.5732616866924"
"1536000","1233.892989017016","1233.892989017016","1233.892989017016"
"1548288","1216.5295800378756","1216.5295800378756","1216.5295800378756"
"1560576","1048.3819143089831","1048.3819143089831","1048.3819143089831"
"1572864","1222.1123739480972","1222.1123739480972","1222.1123739480972"
"1585152","1209.2986102700233","1209.2986102700233","1209.2986102700233"
"1597440","1226.5541953840568","1226.5541953840568","1226.5541953840568"
"1609728","1213.3195035632205","1213.3195035632205","1213.3195035632205"
"1622016","1218.2653040684681","1218.2653040684681","1218.2653040684681"
"1634304","1224.9725335437765","1224.9725335437765","1224.9725335437765"
"1646592","1213.788300443478","1213.788300443478","1213.788300443478"
"1658880","1231.0374695956707","1231.0374695956707","1231.0374695956707"
"1671168","1217.711650092192","1217.711650092192","1217.711650092192"
"1683456","1233.8850021660328","1233.8850021660328","1233.8850021660328"
"1695744","1219.372778166123","1219.372778166123","1219.372778166123"
"1708032","1221.029795485313","1221.029795485313","1221.029795485313"
"1720320","1204.5191122976814","1204.5191122976814","1204.5191122976814"
"1732608","1219.5375451334194","1219.5375451334194","1219.5375451334194"
"1744896","1231.587399383386","1231.587399383386","1231.587399383386"
"1757184","1223.986408868221","1223.986408868221","1223.986408868221"
"1769472","1220.1718306130754","1220.1718306130754","1220.1718306130754"
"1781760","1218.755469579159","1218.755469579159","1218.755469579159"
"1794048","1224.8133144684887","1224.8133144684887","1224.8133144684887"
"1806336","1213.621901402871","1213.621901402871","1213.621901402871"
"1818624","1222.6144100228946","1222.6144100228946","1222.6144100228946"
"1830912","1229.3370928640913","1229.3370928640913","1229.3370928640913"
"1843200","1219.0256811356296","1219.0256811356296","1219.0256811356296"
"1855488","1225.7265749164299","1225.7265749164299","1225.7265749164299"
"1867776","1216.8352400150484","1216.8352400150484","1216.8352400150484"
"1880064","1227.178600610379","1227.178600610379","1227.178600610379"
"1892352","1225.1508452284213","1225.1508452284213","1225.1508452284213"
"1904640","1214.7006966260944","1214.7006966260944","1214.7006966260944"
"1916928","1224.9865430667462","1224.9865430667462","1224.9865430667462"
"1929216","1218.0121017869067","1218.0121017869067","1218.0121017869067"
"1941504","1227.1405480206013","1227.1405480206013","1227.1405480206013"
"1953792","1239.6649621725082","1239.6649621725082","1239.6649621725082"
"1966080","1223.5805406459049","1223.5805406459049","1223.5805406459049"
"1978368","1216.6321854479984","1216.6321854479984","1216.6321854479984"
"1990656","1208.0844798384812","1208.0844798384812","1208.0844798384812"
"2002944","1223.7373078166158","1223.7373078166158","1223.7373078166158"
"2015232","1206.4464933748793","1206.4464933748793","1206.4464933748793"
"2027520","1232.0762614198402","1232.0762614198402","1232.0762614198402"
"2039808","1222.0421389726673","1222.0421389726673","1222.0421389726673"
"2052096","1226.1737088273799","1226.1737088273799","1226.1737088273799"
"2064384","1211.786689420541","1211.786689420541","1211.786689420541"
"2076672","1221.8471744060516","1221.8471744060516","1221.8471744060516"
"2088960","1216.3376735337454","1216.3376735337454","1216.3376735337454"
"2101248","1229.2645428864037","1229.2645428864037","1229.2645428864037"
"2113536","1208.6783516703756","1208.6783516703756","1208.6783516703756"
"2125824","1228.525902237727","1228.525902237727","1228.525902237727"
"2138112","1222.2897092886642","1222.2897092886642","1222.2897092886642"
"2150400","1203.4624585111935","1203.4624585111935","1203.4624585111935"
"2162688","1223.6117278933525","1223.6117278933525","1223.6117278933525"
"2174976","1229.815761348688","1229.815761348688","1229.815761348688"
"2187264","1213.8319494402156","1213.8319494402156","1213.8319494402156"
"2199552","1229.7721108383523","1229.7721108383523","1229.7721108383523"
"2211840","1217.9229297538598","1217.9229297538598","1217.9229297538598"
"2224128","1224.4946287965906","1224.4946287965906","1224.4946287965906"
"2236416","1231.69971960783","1231.69971960783","1231.69971960783"
"2248704","1216.708680558987","1216.708680558987","1216.708680558987"
"2260992","1233.5892317766409","1233.5892317766409","1233.5892317766409"
"2273280","1211.6637054269806","1211.6637054269806","1211.6637054269806"
"2285568","1224.9597551325958","1224.9597551325958","1224.9597551325958"
"2297856","1214.0241148855869","1214.0241148855869","1214.0241148855869"
"2310144","1218.781221337691","1218.781221337691","1218.781221337691"
"2322432","1222.35231101272","1222.35231101272","1222.35231101272"
"2334720","1225.2801169343666","1225.2801169343666","1225.2801169343666"
"2347008","1223.2926641305287","1223.2926641305287","1223.2926641305287"
"2359296","1227.4827775259812","1227.4827775259812","1227.4827775259812"
"2371584","1220.1229374604843","1220.1229374604843","1220.1229374604843"
"2383872","1222.4273338417213","1222.4273338417213","1222.4273338417213"
"2396160","1226.9107376635075","1226.9107376635075","1226.9107376635075"
"2408448","1221.4532825349481","1221.4532825349481","1221.4532825349481"
"2420736","1216.3363323100284","1216.3363323100284","1216.3363323100284"
"2433024","1229.6888986922722","1229.6888986922722","1229.6888986922722"
"2445312","1221.6741161346436","1221.6741161346436","1221.6741161346436"
"2457600","1216.3864719047608","1216.3864719047608","1216.3864719047608"
"2469888","1222.1689667156836","1222.1689667156836","1222.1689667156836"
"2482176","1227.9731261196073","1227.9731261196073","1227.9731261196073"
"2494464","1212.1001134909611","1212.1001134909611","1212.1001134909611"
"2506752","1214.2947022702876","1214.2947022702876","1214.2947022702876"
"2519040","1212.9347755188207","1212.9347755188207","1212.9347755188207"
"2531328","1218.5582954982917","1218.5582954982917","1218.5582954982917"
"2543616","1225.315186391146","1225.315186391146","1225.315186391146"
"2555904","1225.7892711249863","1225.7892711249863","1225.7892711249863"
"2568192","1220.891560185738","1220.891560185738","1220.891560185738"
"2580480","1222.3962536056836","1222.3962536056836","1222.3962536056836"
"2592768","1224.6991687985146","1224.6991687985146","1224.6991687985146"
"2605056","1216.307731360197","1216.307731360197","1216.307731360197"
"2617344","1215.926578760019","1215.926578760019","1215.926578760019"
