"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"12288","16.4981192518597","16.4981192518597","16.4981192518597"
"24576","19.13158139160701","19.13158139160701","19.13158139160701"
"36864","19.414656640778126","19.414656640778126","19.414656640778126"
"49152","23.975879690949878","23.975879690949878","23.975879690949878"
"61440","27.495933830219766","27.495933830219766","27.495933830219766"
"73728","35.22038699127734","35.22038699127734","35.22038699127734"
"86016","44.39384187749366","44.39384187749366","44.39384187749366"
"98304","40.75227681690074","40.75227681690074","40.75227681690074"
"110592","46.62655819079304","46.62655819079304","46.62655819079304"
"122880","45.379581990232246","45.379581990232246","45.379581990232246"
"135168","46.1545715844992","46.1545715844992","46.1545715844992"
"147456","48.68477126289975","48.68477126289975","48.68477126289975"
"159744","53.58250116883882","53.58250116883882","53.58250116883882"
"172032","60.57543224766191","60.57543224766191","60.57543224766191"
"184320","60.79776703656236","60.79776703656236","60.79776703656236"
"196608","72.90693045538724","72.90693045538724","72.90693045538724"
"208896","61.253298590806395","61.253298590806395","61.253298590806395"
"221184","61.5946813000573","61.5946813000573","61.5946813000573"
"233472","69.27193105139293","69.27193105139293","69.27193105139293"
"245760","77.42802348684859","77.42802348684859","77.42802348684859"
"258048","77.15090702884156","77.15090702884156","77.15090702884156"
"270336","76.39381962335136","76.39381962335136","76.39381962335136"
"282624","83.01274634998997","83.01274634998997","83.01274634998997"
"294912","76.76445537150423","76.76445537150423","76.76445537150423"
"307200","86.43710425906525","86.43710425906525","86.43710425906525"
"319488","89.94308590796156","89.94308590796156","89.94308590796156"
"331776","105.35515963219774","105.35515963219774","105.35515963219774"
"344064","76.83915488130745","76.83915488130745","76.83915488130745"
"356352","89.88793557660603","89.88793557660603","89.88793557660603"
"368640","79.22775978323214","79.22775978323214","79.22775978323214"
"380928","92.80681196487309","92.80681196487309","92.80681196487309"
"393216","100.29355900843939","100.29355900843939","100.29355900843939"
"405504","91.378572910772","91.378572910772","91.378572910772"
"417792","94.28505237113819","94.28505237113819","94.28505237113819"
"430080","91.53894194147803","91.53894194147803","91.53894194147803"
"442368","96.69004636849687","96.69004636849687","96.69004636849687"
"454656","112.91081601779653","112.91081601779653","112.91081601779653"
"466944","101.9461916632047","101.9461916632047","101.9461916632047"
"479232","135.46440613703703","135.46440613703703","135.46440613703703"
"491520","114.49579614321426","114.49579614321426","114.49579614321426"
"503808","111.64657098589416","111.64657098589416","111.64657098589416"
"516096","95.1195099963539","95.1195099963539","95.1195099963539"
"528384","107.27191954748258","107.27191954748258","107.27191954748258"
"540672","122.47323955269418","122.47323955269418","122.47323955269418"
"552960","118.69775770425797","118.69775770425797","118.69775770425797"
"565248","109.5579372044672","109.5579372044672","109.5579372044672"
"577536","90.60559701315479","90.60559701315479","90.60559701315479"
"589824","109.56613850863528","109.56613850863528","109.56613850863528"
"602112","116.89511877535882","116.89511877535882","116.89511877535882"
"614400","122.41880414765095","122.41880414765095","122.41880414765095"
"626688","112.4087132049415","112.4087132049415","112.4087132049415"
"638976","105.26098127351251","105.26098127351251","105.26098127351251"
"651264","105.3562078886842","105.3562078886842","105.3562078886842"
"663552","139.89153315018916","139.89153315018916","139.89153315018916"
"675840","111.51602964456724","111.51602964456724","111.51602964456724"
"688128","124.54460588841903","124.54460588841903","124.54460588841903"
"700416","102.90732746765413","102.90732746765413","102.90732746765413"
"712704","105.79514511763873","105.79514511763873","105.79514511763873"
"724992","119.54211666445","119.54211666445","119.54211666445"
"737280","106.63174222166255","106.63174222166255","106.63174222166255"
"749568","139.79057143764248","139.79057143764248","139.79057143764248"
"761856","106.22181876554794","106.22181876554794","106.22181876554794"
"774144","106.65306887428748","106.65306887428748","106.65306887428748"
"811008","113.1910069127197","113.1910069127197","113.1910069127197"
"823296","132.04076302941166","132.04076302941166","132.04076302941166"
"835584","99.04788671395795","99.04788671395795","99.04788671395795"
"847872","135.63817098386147","135.63817098386147","135.63817098386147"
"860160","106.17057611729011","106.17057611729011","106.17057611729011"
"872448","137.67698210176783","137.67698210176783","137.67698210176783"
"884736","105.72699836234075","105.72699836234075","105.72699836234075"
"897024","121.59422791790116","121.59422791790116","121.59422791790116"
"909312","108.35524846991218","108.35524846991218","108.35524846991218"
"921600","102.59253126082322","102.59253126082322","102.59253126082322"
"933888","109.11900315610221","109.11900315610221","109.11900315610221"
"946176","123.4927659685205","123.4927659685205","123.4927659685205"
"958464","106.18156152395974","106.18156152395974","106.18156152395974"
"970752","95.0587694698246","95.0587694698246","95.0587694698246"
"983040","103.52412229284617","103.52412229284617","103.52412229284617"
"995328","117.12401544192062","117.12401544192062","117.12401544192062"
"1007616","112.7333643550369","112.7333643550369","112.7333643550369"
"1019904","111.02624287957767","111.02624287957767","111.02624287957767"
"1032192","115.12977575509781","115.12977575509781","115.12977575509781"
"1044480","128.3367930272141","128.3367930272141","128.3367930272141"
"1056768","107.95017901934293","107.95017901934293","107.95017901934293"
"1069056","112.90026409420028","112.90026409420028","112.90026409420028"
"1081344","91.28511171518488","91.28511171518488","91.28511171518488"
"1093632","107.55690456275907","107.55690456275907","107.55690456275907"
"1105920","106.83489213702155","106.83489213702155","106.83489213702155"
"1118208","111.6238538168694","111.6238538168694","111.6238538168694"
"1130496","104.35360838050023","104.35360838050023","104.35360838050023"
"1142784","110.91074119474526","110.91074119474526","110.91074119474526"
"1155072","123.74226406329498","123.74226406329498","123.74226406329498"
"1167360","107.85563880467872","107.85563880467872","107.85563880467872"
"1179648","111.58936458179743","111.58936458179743","111.58936458179743"
"1191936","103.66972515804132","103.66972515804132","103.66972515804132"
"1204224","127.83621113933917","127.83621113933917","127.83621113933917"
"1216512","114.65595282316208","114.65595282316208","114.65595282316208"
"1228800","126.2757419229773","126.2757419229773","126.2757419229773"
"1241088","115.11009519704308","115.11009519704308","115.11009519704308"
"1253376","107.261021053326","107.261021053326","107.261021053326"
"1265664","130.74635170118228","130.74635170118228","130.74635170118228"
"1277952","123.50347329784103","123.50347329784103","123.50347329784103"
"1290240","121.28646496384012","121.28646496384012","121.28646496384012"
"1302528","118.25616027862704","118.25616027862704","118.25616027862704"
"1314816","138.4974173396474","138.4974173396474","138.4974173396474"
"1327104","111.15616946870622","111.15616946870622","111.15616946870622"
"1339392","121.54226155249107","121.54226155249107","121.54226155249107"
"1351680","127.76862189778355","127.76862189778355","127.76862189778355"
"1363968","112.11266501161028","112.11266501161028","112.11266501161028"
"1376256","128.71201137754332","128.71201137754332","128.71201137754332"
"1388544","141.0134855753243","141.0134855753243","141.0134855753243"
"1400832","121.45153120329458","121.45153120329458","121.45153120329458"
"1413120","130.56868049915226","130.56868049915226","130.56868049915226"
"1425408","140.53821175356882","140.53821175356882","140.53821175356882"
"1437696","120.0802186780338","120.0802186780338","120.0802186780338"
"1449984","134.55581418935466","134.55581418935466","134.55581418935466"
"1462272","115.96220551803708","115.96220551803708","115.96220551803708"
"1474560","135.42699300679","135.42699300679","135.42699300679"
"1486848","126.85999429534557","126.85999429534557","126.85999429534557"
