"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"1179648","147.65569661930948","147.65569661930948","147.65569661930948"
"1191936","185.38305014706808","185.38305014706808","185.38305014706808"
"1204224","135.20922934054335","135.20922934054335","135.20922934054335"
"1216512","145.9510333333426","145.9510333333426","145.9510333333426"
"1228800","193.9386104520479","193.9386104520479","193.9386104520479"
"1241088","214.90804073529944","214.90804073529944","214.90804073529944"
"1253376","215.8489813086312","215.8489813086312","215.8489813086312"
"1265664","219.68030072477632","219.68030072477632","219.68030072477632"
"1277952","189.99157143656882","189.99157143656882","189.99157143656882"
"1290240","195.19502243525187","195.19502243525187","195.19502243525187"
"1302528","187.362638162457","187.362638162457","187.362638162457"
"1314816","180.47365352829345","180.47365352829345","180.47365352829345"
"1327104","212.191382976032","212.191382976032","212.191382976032"
"1339392","172.23664432206058","172.23664432206058","172.23664432206058"
"1351680","165.58368076483805","165.58368076483805","165.58368076483805"
"1363968","129.4161946537628","129.4161946537628","129.4161946537628"
"1376256","134.46009602136635","134.46009602136635","134.46009602136635"
"1388544","132.0168671210607","132.0168671210607","132.0168671210607"
"1400832","213.60187656700245","213.60187656700245","213.60187656700245"
"1413120","168.6856315583069","168.6856315583069","168.6856315583069"
"1425408","170.56059137385338","170.56059137385338","170.56059137385338"
"1437696","174.99794879755672","174.99794879755672","174.99794879755672"
"1449984","160.4621753877342","160.4621753877342","160.4621753877342"
"1462272","188.03619176349346","188.03619176349346","188.03619176349346"
"1474560","164.3922739080314","164.3922739080314","164.3922739080314"
"1486848","153.28846270317797","153.28846270317797","153.28846270317797"
"1499136","192.65784150104972","192.65784150104972","192.65784150104972"
"1511424","205.82302944083523","205.82302944083523","205.82302944083523"
"1523712","157.07041408227158","157.07041408227158","157.07041408227158"
"1536000","180.2636113640401","180.2636113640401","180.2636113640401"
"1548288","184.4851487614198","184.4851487614198","184.4851487614198"
"1560576","161.2239138256936","161.2239138256936","161.2239138256936"
"1572864","218.89310199241868","218.89310199241868","218.89310199241868"
"1585152","169.0187109610521","169.0187109610521","169.0187109610521"
"1597440","201.53773201669117","201.53773201669117","201.53773201669117"
"1609728","193.6952102434003","193.6952102434003","193.6952102434003"
"1622016","165.9553180407615","165.9553180407615","165.9553180407615"
"1634304","196.7279989012823","196.7279989012823","196.7279989012823"
"1646592","185.73791470804386","185.73791470804386","185.73791470804386"
"1658880","174.44670238012273","174.44670238012273","174.44670238012273"
"1671168","209.55599943602795","209.55599943602795","209.55599943602795"
"1683456","165.99129371408563","165.99129371408563","165.99129371408563"
"1695744","169.77290302616902","169.77290302616902","169.77290302616902"
"1708032","153.07232662737368","153.07232662737368","153.07232662737368"
"1720320","182.0506859565203","182.0506859565203","182.0506859565203"
"1732608","179.27952608301996","179.27952608301996","179.27952608301996"
"1744896","185.33728883036943","185.33728883036943","185.33728883036943"
"1757184","197.88135494246623","197.88135494246623","197.88135494246623"
