"Step","rollout/step","rollout/step__MIN","rollout/step__MAX"
"688128","182.40298507462686","182.40298507462686","182.40298507462686"
"700416","182.40298507462686","182.40298507462686","182.40298507462686"
"712704","239.94117647058823","239.94117647058823","239.94117647058823"
"724992","182.40298507462686","182.40298507462686","182.40298507462686"
"737280","191","191","191"
"749568","197.19354838709677","197.19354838709677","197.19354838709677"
"761856","194.04761904761904","194.04761904761904","194.04761904761904"
"774144","210.86206896551724","210.86206896551724","210.86206896551724"
"786432","249.77551020408163","249.77551020408163","249.77551020408163"
"798720","179.7058823529412","179.7058823529412","179.7058823529412"
"811008","214.57894736842104","214.57894736842104","214.57894736842104"
"823296","203.8","203.8","203.8"
"835584","214.57894736842104","214.57894736842104","214.57894736842104"
"847872","167.32876712328766","167.32876712328766","167.32876712328766"
"860160","185.1818181818182","185.1818181818182","185.1818181818182"
"872448","203.8","203.8","203.8"
"884736","210.86206896551724","210.86206896551724","210.86206896551724"
"897024","185.1818181818182","185.1818181818182","185.1818181818182"
"909312","235.30769230769232","235.30769230769232","235.30769230769232"
"921600","222.4181818181818","222.4181818181818","222.4181818181818"
"933888","200.44262295081967","200.44262295081967","200.44262295081967"
"946176","194.04761904761904","194.04761904761904","194.04761904761904"
"958464","226.55555555555554","226.55555555555554","226.55555555555554"
"970752","235.30769230769232","235.30769230769232","235.30769230769232"
"983040","207.27118644067798","207.27118644067798","207.27118644067798"
"995328","177.08695652173913","177.08695652173913","177.08695652173913"
"1007616","230.8490566037736","230.8490566037736","230.8490566037736"
"1019904","174.54285714285714","174.54285714285714","174.54285714285714"
"1032192","230.8490566037736","230.8490566037736","230.8490566037736"
"1044480","203.8","203.8","203.8"
"1056768","255","255","255"
"1069056","226.55555555555554","226.55555555555554","226.55555555555554"
"1081344","200.44262295081967","200.44262295081967","200.44262295081967"
"1093632","218.42857142857142","218.42857142857142","218.42857142857142"
"1105920","239.94117647058823","239.94117647058823","239.94117647058823"
"1118208","272.06666666666666","272.06666666666666","272.06666666666666"
"1130496","284.7674418604651","284.7674418604651","284.7674418604651"
"1142784","239.94117647058823","239.94117647058823","239.94117647058823"
"1155072","218.42857142857142","218.42857142857142","218.42857142857142"
"1167360","226.55555555555554","226.55555555555554","226.55555555555554"
"1179648","203.8","203.8","203.8"
"1191936","239.94117647058823","239.94117647058823","239.94117647058823"
"1204224","197.19354838709677","197.19354838709677","197.19354838709677"
"1216512","207.27118644067798","207.27118644067798","207.27118644067798"
"1228800","239.94117647058823","239.94117647058823","239.94117647058823"
"1241088","260.4468085106383","260.4468085106383","260.4468085106383"
"1253376","278.27272727272725","278.27272727272725","278.27272727272725"
"1265664","272.06666666666666","272.06666666666666","272.06666666666666"
"1277952","235.30769230769232","235.30769230769232","235.30769230769232"
"1290240","235.30769230769232","235.30769230769232","235.30769230769232"
"1302528","218.42857142857142","218.42857142857142","218.42857142857142"
"1314816","218.42857142857142","218.42857142857142","218.42857142857142"
"1327104","249.77551020408163","249.77551020408163","249.77551020408163"
"1339392","218.42857142857142","218.42857142857142","218.42857142857142"
"1351680","214.57894736842104","214.57894736842104","214.57894736842104"
"1363968","185.1818181818182","185.1818181818182","185.1818181818182"
"1376256","194.04761904761904","194.04761904761904","194.04761904761904"
"1388544","177.08695652173913","177.08695652173913","177.08695652173913"
"1400832","260.4468085106383","260.4468085106383","260.4468085106383"
"1413120","214.57894736842104","214.57894736842104","214.57894736842104"
"1425408","210.86206896551724","210.86206896551724","210.86206896551724"
"1437696","218.42857142857142","218.42857142857142","218.42857142857142"
"1449984","210.86206896551724","210.86206896551724","210.86206896551724"
"1462272","235.30769230769232","235.30769230769232","235.30769230769232"
"1474560","210.86206896551724","210.86206896551724","210.86206896551724"
"1486848","194.04761904761904","194.04761904761904","194.04761904761904"
"1499136","235.30769230769232","235.30769230769232","235.30769230769232"
"1511424","239.94117647058823","239.94117647058823","239.94117647058823"
"1523712","194.04761904761904","194.04761904761904","194.04761904761904"
"1536000","207.27118644067798","207.27118644067798","207.27118644067798"
"1548288","210.86206896551724","210.86206896551724","210.86206896551724"
"1560576","194.04761904761904","194.04761904761904","194.04761904761904"
"1572864","239.94117647058823","239.94117647058823","239.94117647058823"
"1585152","203.8","203.8","203.8"
"1597440","235.30769230769232","235.30769230769232","235.30769230769232"
"1609728","230.8490566037736","230.8490566037736","230.8490566037736"
"1622016","214.57894736842104","214.57894736842104","214.57894736842104"
"1634304","226.55555555555554","226.55555555555554","226.55555555555554"
"1646592","218.42857142857142","218.42857142857142","218.42857142857142"
"1658880","218.42857142857142","218.42857142857142","218.42857142857142"
"1671168","235.30769230769232","235.30769230769232","235.30769230769232"
"1683456","207.27118644067798","207.27118644067798","207.27118644067798"
"1695744","214.57894736842104","214.57894736842104","214.57894736842104"
"1708032","203.8","203.8","203.8"
"1720320","230.8490566037736","230.8490566037736","230.8490566037736"
"1732608","239.94117647058823","239.94117647058823","239.94117647058823"
"1744896","239.94117647058823","239.94117647058823","239.94117647058823"
"1757184","249.77551020408163","249.77551020408163","249.77551020408163"
