"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"12288","15.985949723873027","15.985949723873027","15.985949723873027"
"24576","23.98718998838618","23.98718998838618","23.98718998838618"
"36864","30.824303973529297","30.824303973529297","30.824303973529297"
"49152","63.983802165368644","63.983802165368644","63.983802165368644"
"61440","78.25872352022638","78.25872352022638","78.25872352022638"
"73728","94.7703409066074","94.7703409066074","94.7703409066074"
"86016","114.44644204497337","114.44644204497337","114.44644204497337"
"98304","137.42600632933053","137.42600632933053","137.42600632933053"
"110592","151.96035893207463","151.96035893207463","151.96035893207463"
"122880","184.91784284196507","184.91784284196507","184.91784284196507"
"135168","163.8152875708168","163.8152875708168","163.8152875708168"
"147456","217.94226544326352","217.94226544326352","217.94226544326352"
"159744","186.30958740595025","186.30958740595025","186.30958740595025"
"172032","208.9148893721892","208.9148893721892","208.9148893721892"
"184320","171.64558022469282","171.64558022469282","171.64558022469282"
"196608","244.3901520042584","244.3901520042584","244.3901520042584"
"208896","183.4961409945237","183.4961409945237","183.4961409945237"
"221184","225.120050207028","225.120050207028","225.120050207028"
"233472","139.53930483802063","139.53930483802063","139.53930483802063"
"245760","144.76322519034147","144.76322519034147","144.76322519034147"
"258048","132.16189492881156","132.16189492881156","132.16189492881156"
"270336","172.75749496988954","172.75749496988954","172.75749496988954"
"282624","147.74101778136608","147.74101778136608","147.74101778136608"
"294912","177.09803813675407","177.09803813675407","177.09803813675407"
"307200","212.75179715924727","212.75179715924727","212.75179715924727"
"319488","270.66691535398655","270.66691535398655","270.66691535398655"
"331776","287.4283700439423","287.4283700439423","287.4283700439423"
"344064","310.4950472136101","310.4950472136101","310.4950472136101"
"356352","562.1076139149128","562.1076139149128","562.1076139149128"
"368640","330.0316895598715","330.0316895598715","330.0316895598715"
"380928","257.70795994358406","257.70795994358406","257.70795994358406"
"393216","264.28255577879287","264.28255577879287","264.28255577879287"
"405504","378.42243569419844","378.42243569419844","378.42243569419844"
"417792","256.926301604904","256.926301604904","256.926301604904"
"430080","392.3993724882176","392.3993724882176","392.3993724882176"
"442368","250.5634424981874","250.5634424981874","250.5634424981874"
"454656","484.1141938473235","484.1141938473235","484.1141938473235"
"466944","363.72167893910034","363.72167893910034","363.72167893910034"
"479232","246.81113581155395","246.81113581155395","246.81113581155395"
"491520","344.2127837995925","344.2127837995925","344.2127837995925"
"503808","280.8925856647096","280.8925856647096","280.8925856647096"
"516096","217.45739151139904","217.45739151139904","217.45739151139904"
"528384","322.43332129406105","322.43332129406105","322.43332129406105"
"540672","229.53704518471997","229.53704518471997","229.53704518471997"
"552960","191.83981506633546","191.83981506633546","191.83981506633546"
"565248","356.54858978390695","356.54858978390695","356.54858978390695"
"577536","363.46814643330384","363.46814643330384","363.46814643330384"
"589824","306.59879945930305","306.59879945930305","306.59879945930305"
"602112","335.83957851438595","335.83957851438595","335.83957851438595"
"614400","612.912812123632","612.912812123632","612.912812123632"
"626688","735.4003812065897","735.4003812065897","735.4003812065897"
"638976","907.621370755136","907.621370755136","907.621370755136"
"651264","888.534020423697","888.534020423697","888.534020423697"
"663552","1037.649358049099","1037.649358049099","1037.649358049099"
"675840","827.460046541324","827.460046541324","827.460046541324"
"688128","1067.650112399033","1067.650112399033","1067.650112399033"
"700416","1085.9371252465037","1085.9371252465037","1085.9371252465037"
"712704","934.9805404385831","934.9805404385831","934.9805404385831"
"724992","1066.0489092969788","1066.0489092969788","1066.0489092969788"
"737280","1248.9420966195937","1248.9420966195937","1248.9420966195937"
"749568","1273.8278258740902","1273.8278258740902","1273.8278258740902"
"761856","1247.161692876278","1247.161692876278","1247.161692876278"
"774144","1221.8834838456498","1221.8834838456498","1221.8834838456498"
"786432","1205.7588532563184","1205.7588532563184","1205.7588532563184"
"798720","1209.0241924027603","1209.0241924027603","1209.0241924027603"
"811008","1209.4452133264724","1209.4452133264724","1209.4452133264724"
"823296","1025.5917633506124","1025.5917633506124","1025.5917633506124"
"835584","1198.7373584794875","1198.7373584794875","1198.7373584794875"
"847872","1227.7911905024907","1227.7911905024907","1227.7911905024907"
"860160","1220.5357123414676","1220.5357123414676","1220.5357123414676"
"872448","1201.7896486012016","1201.7896486012016","1201.7896486012016"
"884736","1040.0367039602038","1040.0367039602038","1040.0367039602038"
"897024","1201.9158710922097","1201.9158710922097","1201.9158710922097"
"909312","1202.635962512456","1202.635962512456","1202.635962512456"
"921600","1203.100558070868","1203.100558070868","1203.100558070868"
"933888","1219.8465570112069","1219.8465570112069","1219.8465570112069"
"946176","1031.1653922765277","1031.1653922765277","1031.1653922765277"
