"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"1425408","1230.5608520008545","1230.5608520008545","1230.5608520008545"
"1437696","1220.3573775390785","1220.3573775390785","1220.3573775390785"
"1449984","1236.517797538427","1236.517797538427","1236.517797538427"
"1462272","1250.8093819022179","1250.8093819022179","1250.8093819022179"
"1474560","1223.200635433069","1223.200635433069","1223.200635433069"
"1486848","1240.9147611745072","1240.9147611745072","1240.9147611745072"
"1499136","1210.0015946028059","1210.0015946028059","1210.0015946028059"
"1511424","1235.1939272557163","1235.1939272557163","1235.1939272557163"
"1523712","1210.3798754314582","1210.3798754314582","1210.3798754314582"
"1536000","1229.0083303749561","1229.0083303749561","1229.0083303749561"
"1548288","1230.59486803292","1230.59486803292","1230.59486803292"
"1560576","1053.9949530352758","1053.9949530352758","1053.9949530352758"
"1572864","1240.145877321561","1240.145877321561","1240.145877321561"
"1585152","1214.0839374461482","1214.0839374461482","1214.0839374461482"
"1597440","1230.4827521652812","1230.4827521652812","1230.4827521652812"
"1609728","1202.8694200280931","1202.8694200280931","1202.8694200280931"
"1622016","1218.274797975889","1218.274797975889","1218.274797975889"
"1634304","1235.414028229482","1235.414028229482","1235.414028229482"
"1646592","1230.7322033842404","1230.7322033842404","1230.7322033842404"
"1658880","1228.2869190262343","1228.2869190262343","1228.2869190262343"
"1671168","1226.4179368911894","1226.4179368911894","1226.4179368911894"
"1683456","1239.8679607075787","1239.8679607075787","1239.8679607075787"
"1695744","1222.0595970650518","1222.0595970650518","1222.0595970650518"
"1708032","1222.202639836727","1222.202639836727","1222.202639836727"
"1720320","1237.6436666623504","1237.6436666623504","1237.6436666623504"
"1732608","1219.3019660599903","1219.3019660599903","1219.3019660599903"
"1744896","1234.1960029611535","1234.1960029611535","1234.1960029611535"
"1757184","1222.6621081928413","1222.6621081928413","1222.6621081928413"
"1769472","1211.3556349364792","1211.3556349364792","1211.3556349364792"
"1781760","1208.5858904309944","1208.5858904309944","1208.5858904309944"
"1794048","1234.7155155638854","1234.7155155638854","1234.7155155638854"
"1806336","1200.5765095625777","1200.5765095625777","1200.5765095625777"
"1818624","1222.4060940109032","1222.4060940109032","1222.4060940109032"
"1830912","1246.5497811535995","1246.5497811535995","1246.5497811535995"
"1843200","1231.7509667935308","1231.7509667935308","1231.7509667935308"
"1855488","1204.6734916667144","1204.6734916667144","1204.6734916667144"
"1867776","1244.759973008223","1244.759973008223","1244.759973008223"
"1880064","1222.1485337203042","1222.1485337203042","1222.1485337203042"
"1892352","1210.862041442254","1210.862041442254","1210.862041442254"
"1904640","1235.0114632423472","1235.0114632423472","1235.0114632423472"
"1916928","1197.7605785318092","1197.7605785318092","1197.7605785318092"
"1929216","1232.148255158253","1232.148255158253","1232.148255158253"
"1941504","1223.9974183116815","1223.9974183116815","1223.9974183116815"
"1953792","1212.0113796579715","1212.0113796579715","1212.0113796579715"
"1966080","1221.143972814083","1221.143972814083","1221.143972814083"
"1978368","1209.277190039427","1209.277190039427","1209.277190039427"
"1990656","1236.750256905569","1236.750256905569","1236.750256905569"
"2002944","1207.974977294604","1207.974977294604","1207.974977294604"
"2015232","1220.4118846928825","1220.4118846928825","1220.4118846928825"
"2027520","1227.9093749014412","1227.9093749014412","1227.9093749014412"
"2039808","1231.681809185731","1231.681809185731","1231.681809185731"
"2052096","1221.8103598356247","1221.8103598356247","1221.8103598356247"
"2064384","1060.1445509355303","1060.1445509355303","1060.1445509355303"
"2076672","1218.6122401441432","1218.6122401441432","1218.6122401441432"
