"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"12288","18.266722458065846","18.266722458065846","18.266722458065846"
"24576","18.762463699741037","18.762463699741037","18.762463699741037"
"36864","19.877409482363497","19.877409482363497","19.877409482363497"
"49152","31.53585718987418","31.53585718987418","31.53585718987418"
"61440","49.03698679871661","49.03698679871661","49.03698679871661"
"73728","65.25078308836656","65.25078308836656","65.25078308836656"
"86016","88.26763938367367","88.26763938367367","88.26763938367367"
"98304","114.92777311007181","114.92777311007181","114.92777311007181"
"110592","171.79825275157506","171.79825275157506","171.79825275157506"
"122880","248.7094168961048","248.7094168961048","248.7094168961048"
"135168","486.83531628955495","486.83531628955495","486.83531628955495"
"147456","478.74451685486656","478.74451685486656","478.74451685486656"
"159744","827.2716906158006","827.2716906158006","827.2716906158006"
"172032","544.0741161777609","544.0741161777609","544.0741161777609"
"184320","628.7017881770929","628.7017881770929","628.7017881770929"
"196608","506.4946512409619","506.4946512409619","506.4946512409619"
"208896","528.864467050348","528.864467050348","528.864467050348"
"221184","488.3580811875207","488.3580811875207","488.3580811875207"
"233472","611.8835425464189","611.8835425464189","611.8835425464189"
"245760","635.156529446443","635.156529446443","635.156529446443"
"258048","690.7331763206631","690.7331763206631","690.7331763206631"
"270336","632.7883115836552","632.7883115836552","632.7883115836552"
"282624","787.8728368481001","787.8728368481001","787.8728368481001"
"294912","794.292912731568","794.292912731568","794.292912731568"
"307200","678.5436469295835","678.5436469295835","678.5436469295835"
"319488","815.1703763802847","815.1703763802847","815.1703763802847"
"331776","826.1814471173162","826.1814471173162","826.1814471173162"
"344064","728.7674984506199","728.7674984506199","728.7674984506199"
"356352","899.8978483068819","899.8978483068819","899.8978483068819"
"368640","971.4281178278065","971.4281178278065","971.4281178278065"
"380928","942.3243023145075","942.3243023145075","942.3243023145075"
"393216","913.7567223993814","913.7567223993814","913.7567223993814"
"405504","834.4860983689626","834.4860983689626","834.4860983689626"
"417792","808.3039962351322","808.3039962351322","808.3039962351322"
