"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"1376256","780.8702763617039","780.8702763617039","780.8702763617039"
"1388544","785.7287687249855","785.7287687249855","785.7287687249855"
"1400832","787.3135178298588","787.3135178298588","787.3135178298588"
"1413120","789.8157237172127","789.8157237172127","789.8157237172127"
"1425408","795.9972656269869","795.9972656269869","795.9972656269869"
"1437696","800.853321403265","800.853321403265","800.853321403265"
"1449984","792.8604766825835","792.8604766825835","792.8604766825835"
"1462272","681.1164534526923","681.1164534526923","681.1164534526923"
"1474560","781.0052810299272","781.0052810299272","781.0052810299272"
"1486848","663.3213598206959","663.3213598206959","663.3213598206959"
"1499136","671.1562863332884","671.1562863332884","671.1562863332884"
"1511424","583.7185729797528","583.7185729797528","583.7185729797528"
"1523712","660.057876320776","660.057876320776","660.057876320776"
"1536000","667.6794648149823","667.6794648149823","667.6794648149823"
"1548288","789.9956371076778","789.9956371076778","789.9956371076778"
"1560576","667.4246922295328","667.4246922295328","667.4246922295328"
"1572864","775.0079272388131","775.0079272388131","775.0079272388131"
"1585152","776.6988549331824","776.6988549331824","776.6988549331824"
"1597440","782.3244246033704","782.3244246033704","782.3244246033704"
"1609728","789.3219996380682","789.3219996380682","789.3219996380682"
