"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"12288","16.134037380501375","16.134037380501375","16.134037380501375"
"24576","16.55349884918758","16.55349884918758","16.55349884918758"
"36864","17.74621975387452","17.74621975387452","17.74621975387452"
"49152","18.125266997527387","18.125266997527387","18.125266997527387"
"61440","17.91257025069756","17.91257025069756","17.91257025069756"
"73728","20.072402571868746","20.072402571868746","20.072402571868746"
"86016","21.49123296663586","21.49123296663586","21.49123296663586"
"98304","22.056934242592433","22.056934242592433","22.056934242592433"
"110592","24.51721899313542","24.51721899313542","24.51721899313542"
"122880","24.338547837802732","24.338547837802732","24.338547837802732"
"135168","29.30961064452279","29.30961064452279","29.30961064452279"
"147456","33.074269786722034","33.074269786722034","33.074269786722034"
"159744","36.660795738779264","36.660795738779264","36.660795738779264"
"172032","36.973163619991396","36.973163619991396","36.973163619991396"
"184320","38.94410103843326","38.94410103843326","38.94410103843326"
"196608","38.19365824567188","38.19365824567188","38.19365824567188"
"208896","51.21697010152863","51.21697010152863","51.21697010152863"
"221184","48.93892658352645","48.93892658352645","48.93892658352645"
"233472","53.40527735738026","53.40527735738026","53.40527735738026"
"245760","54.18065374847415","54.18065374847415","54.18065374847415"
"258048","69.10572408452563","69.10572408452563","69.10572408452563"
"270336","67.2875203888654","67.2875203888654","67.2875203888654"
"282624","63.68901154690919","63.68901154690919","63.68901154690919"
"294912","69.93649669340536","69.93649669340536","69.93649669340536"
"307200","98.81583426935833","98.81583426935833","98.81583426935833"
"319488","83.96179160225073","83.96179160225073","83.96179160225073"
"331776","80.34989904187012","80.34989904187012","80.34989904187012"
"344064","82.78725832056428","82.78725832056428","82.78725832056428"
"356352","87.45967823825882","87.45967823825882","87.45967823825882"
"368640","97.9408569343041","97.9408569343041","97.9408569343041"
"380928","81.77894758830205","81.77894758830205","81.77894758830205"
"393216","89.42954204033832","89.42954204033832","89.42954204033832"
"405504","83.26466125071049","83.26466125071049","83.26466125071049"
"417792","94.87168497895146","94.87168497895146","94.87168497895146"
"430080","99.07321437904912","99.07321437904912","99.07321437904912"
"442368","89.62977256997863","89.62977256997863","89.62977256997863"
"454656","100.02812823154032","100.02812823154032","100.02812823154032"
"466944","87.30736720443731","87.30736720443731","87.30736720443731"
"479232","110.47491668128386","110.47491668128386","110.47491668128386"
"491520","92.60638425547509","92.60638425547509","92.60638425547509"
"503808","87.71592822155284","87.71592822155284","87.71592822155284"
"516096","100.57771735920866","100.57771735920866","100.57771735920866"
"528384","84.68941561352501","84.68941561352501","84.68941561352501"
"540672","92.32455639979197","92.32455639979197","92.32455639979197"
"552960","93.2825384013033","93.2825384013033","93.2825384013033"
"565248","97.52585846682044","97.52585846682044","97.52585846682044"
"577536","103.58649977897097","103.58649977897097","103.58649977897097"
"589824","103.71354471113946","103.71354471113946","103.71354471113946"
"602112","97.18540664023661","97.18540664023661","97.18540664023661"
"614400","91.33063755082928","91.33063755082928","91.33063755082928"
"626688","92.35981088793584","92.35981088793584","92.35981088793584"
"638976","96.46356791183571","96.46356791183571","96.46356791183571"
"651264","96.14218656560337","96.14218656560337","96.14218656560337"
"663552","98.18558931200485","98.18558931200485","98.18558931200485"
"577536","103.58649977897097","103.58649977897097","103.58649977897097"
"589824","103.71354471113946","103.71354471113946","103.71354471113946"
"602112","97.18540664023661","97.18540664023661","97.18540664023661"
"614400","91.33063755082928","91.33063755082928","91.33063755082928"
"626688","92.35981088793584","92.35981088793584","92.35981088793584"
"638976","96.46356791183571","96.46356791183571","96.46356791183571"
"651264","96.14218656560337","96.14218656560337","96.14218656560337"
"663552","98.18558931200485","98.18558931200485","98.18558931200485"
"675840","97.59112281503673","97.59112281503673","97.59112281503673"
"688128","98.26226445006806","98.26226445006806","98.26226445006806"
"700416","94.87751560366672","94.87751560366672","94.87751560366672"
"712704","106.71243673086255","106.71243673086255","106.71243673086255"
"724992","103.8662318700982","103.8662318700982","103.8662318700982"
"737280","98.14012714690632","98.14012714690632","98.14012714690632"
"749568","116.17286732003714","116.17286732003714","116.17286732003714"
"761856","111.55532024800777","111.55532024800777","111.55532024800777"
"774144","104.96223866686579","104.96223866686579","104.96223866686579"
"786432","116.03999070220938","116.03999070220938","116.03999070220938"
"798720","103.37021686496648","103.37021686496648","103.37021686496648"
"811008","94.6006173239693","94.6006173239693","94.6006173239693"
"823296","114.82051824160577","114.82051824160577","114.82051824160577"
"835584","117.09290568998999","117.09290568998999","117.09290568998999"
"847872","128.84447024933993","128.84447024933993","128.84447024933993"
"860160","111.75628116636031","111.75628116636031","111.75628116636031"
"872448","97.0529351489314","97.0529351489314","97.0529351489314"
"884736","92.36939022831842","92.36939022831842","92.36939022831842"
"897024","103.82850610384733","103.82850610384733","103.82850610384733"
"909312","101.83790955319652","101.83790955319652","101.83790955319652"
"921600","114.21394696087143","114.21394696087143","114.21394696087143"
