"Step","rollout/step","rollout/step__MIN","rollout/step__MAX"
"12288","68.42372881355932","68.42372881355932","68.42372881355932"
"24576","69.21714285714286","69.21714285714286","69.21714285714286"
"36864","70.02890173410404","70.02890173410404","70.02890173410404"
"49152","68.42372881355932","68.42372881355932","68.42372881355932"
"61440","66.14754098360656","66.14754098360656","66.14754098360656"
"73728","67.64804469273743","67.64804469273743","67.64804469273743"
"86016","68.42372881355932","68.42372881355932","68.42372881355932"
"98304","68.81818181818181","68.81818181818181","68.81818181818181"
"110592","72.14285714285714","72.14285714285714","72.14285714285714"
"122880","69.62068965517241","69.62068965517241","69.62068965517241"
"135168","75.32298136645963","75.32298136645963","75.32298136645963"
"147456","79.31372549019608","79.31372549019608","79.31372549019608"
"159744","83.7448275862069","83.7448275862069","83.7448275862069"
"172032","82.02702702702703","82.02702702702703","82.02702702702703"
"184320","82.59183673469387","82.59183673469387","82.59183673469387"
"196608","79.84210526315789","79.84210526315789","79.84210526315789"
"208896","95.75590551181102","95.75590551181102","95.75590551181102"
"221184","92.80152671755725","92.80152671755725","92.80152671755725"
"233472","95","95","95"
"245760","94.25581395348837","94.25581395348837","94.25581395348837"
"258048","108.71428571428571","108.71428571428571","108.71428571428571"
"270336","105.85217391304347","105.85217391304347","105.85217391304347"
"282624","101.4","101.4","101.4"
"294912","107.7433628318584","107.7433628318584","107.7433628318584"
"307200","140.24137931034483","140.24137931034483","140.24137931034483"
"319488","124.38775510204081","124.38775510204081","124.38775510204081"
"331776","124.38775510204081","124.38775510204081","124.38775510204081"
"344064","119.47058823529412","119.47058823529412","119.47058823529412"
"356352","125.68041237113403","125.68041237113403","125.68041237113403"
"368640","131.1290322580645","131.1290322580645","131.1290322580645"
"380928","118.30097087378641","118.30097087378641","118.30097087378641"
"393216","124.38775510204081","124.38775510204081","124.38775510204081"
"405504","121.88","121.88","121.88"
"417792","134.03296703296704","134.03296703296704","134.03296703296704"
"430080","131.1290322580645","131.1290322580645","131.1290322580645"
"442368","124.38775510204081","124.38775510204081","124.38775510204081"
"454656","134.03296703296704","134.03296703296704","134.03296703296704"
"466944","127","127","127"
"479232","148.85365853658536","148.85365853658536","148.85365853658536"
"491520","131.1290322580645","131.1290322580645","131.1290322580645"
"503808","125.68041237113403","125.68041237113403","125.68041237113403"
"516096","148.85365853658536","148.85365853658536","148.85365853658536"
"528384","128.34736842105264","128.34736842105264","128.34736842105264"
"540672","125.68041237113403","125.68041237113403","125.68041237113403"
"552960","129.72340425531914","129.72340425531914","129.72340425531914"
"565248","131.1290322580645","131.1290322580645","131.1290322580645"
"577536","138.63636363636363","138.63636363636363","138.63636363636363"
"589824","135.53333333333333","135.53333333333333","135.53333333333333"
"602112","128.34736842105264","128.34736842105264","128.34736842105264"
"614400","128.34736842105264","128.34736842105264","128.34736842105264"
"626688","135.53333333333333","135.53333333333333","135.53333333333333"
"638976","134.03296703296704","134.03296703296704","134.03296703296704"
"651264","135.53333333333333","135.53333333333333","135.53333333333333"
"663552","135.53333333333333","135.53333333333333","135.53333333333333"
"675840","97.59112281503673","97.59112281503673","97.59112281503673"
"688128","98.26226445006806","98.26226445006806","98.26226445006806"
"700416","94.87751560366672","94.87751560366672","94.87751560366672"
"712704","106.71243673086255","106.71243673086255","106.71243673086255"
"724992","103.8662318700982","103.8662318700982","103.8662318700982"
"737280","98.14012714690632","98.14012714690632","98.14012714690632"
"749568","116.17286732003714","116.17286732003714","116.17286732003714"
"761856","111.55532024800777","111.55532024800777","111.55532024800777"
"774144","104.96223866686579","104.96223866686579","104.96223866686579"
"786432","116.03999070220938","116.03999070220938","116.03999070220938"
"798720","103.37021686496648","103.37021686496648","103.37021686496648"
"811008","94.6006173239693","94.6006173239693","94.6006173239693"
"823296","114.82051824160577","114.82051824160577","114.82051824160577"
"835584","117.09290568998999","117.09290568998999","117.09290568998999"
"847872","128.84447024933993","128.84447024933993","128.84447024933993"
"860160","111.75628116636031","111.75628116636031","111.75628116636031"
"872448","97.0529351489314","97.0529351489314","97.0529351489314"
"884736","92.36939022831842","92.36939022831842","92.36939022831842"
"897024","103.82850610384733","103.82850610384733","103.82850610384733"
"909312","101.83790955319652","101.83790955319652","101.83790955319652"
"921600","114.21394696087143","114.21394696087143","114.21394696087143"
"933888","109.16209182434736","109.16209182434736","109.16209182434736"
"946176","107.75972065764005","107.75972065764005","107.75972065764005"
"958464","127.3495566001122","127.3495566001122","127.3495566001122"
"970752","110.20914039512427","110.20914039512427","110.20914039512427"
"983040","110.79634148070497","110.79634148070497","110.79634148070497"
"995328","107.31629965060743","107.31629965060743","107.31629965060743"
"1007616","120.32456096580137","120.32456096580137","120.32456096580137"
"1019904","117.56691226589463","117.56691226589463","117.56691226589463"
"1032192","118.20358838758078","118.20358838758078","118.20358838758078"
"1044480","119.60251145984554","119.60251145984554","119.60251145984554"
"1056768","110.71511069028529","110.71511069028529","110.71511069028529"
"1069056","116.54377657509313","116.54377657509313","116.54377657509313"
"1081344","115.8450069333166","115.8450069333166","115.8450069333166"
"1093632","122.31917572902007","122.31917572902007","122.31917572902007"
"1105920","95.42712135674253","95.42712135674253","95.42712135674253"
"1118208","123.40851762447862","123.40851762447862","123.40851762447862"
"1130496","131.2292284018388","131.2292284018388","131.2292284018388"
"1142784","115.89866219415968","115.89866219415968","115.89866219415968"
"1155072","117.44797611097782","117.44797611097782","117.44797611097782"
"1167360","110.80705544164958","110.80705544164958","110.80705544164958"
"1179648","117.76466992923191","117.76466992923191","117.76466992923191"
"1204224","108.42191023037266","108.42191023037266","108.42191023037266"
"1216512","116.00356902693507","116.00356902693507","116.00356902693507"
"1228800","101.32932418252194","101.32932418252194","101.32932418252194"
"1241088","117.89951569124852","117.89951569124852","117.89951569124852"
"1253376","104.38373612479674","104.38373612479674","104.38373612479674"
"1265664","115.07083931450165","115.07083931450165","115.07083931450165"
"1277952","114.76570937405972","114.76570937405972","114.76570937405972"
"1290240","130.1994905070093","130.1994905070093","130.1994905070093"
"1302528","100.61375818181081","100.61375818181081","100.61375818181081"
"1314816","112.23346791687337","112.23346791687337","112.23346791687337"
"1327104","106.840537131402","106.840537131402","106.840537131402"
"1339392","115.3691296740463","115.3691296740463","115.3691296740463"
"1351680","91.32281587097691","91.32281587097691","91.32281587097691"
"1363968","135.13159731546014","135.13159731546014","135.13159731546014"
"1376256","100.99393185368237","100.99393185368237","100.99393185368237"
"1388544","112.54409281705394","112.54409281705394","112.54409281705394"
"1400832","115.43322341454183","115.43322341454183","115.43322341454183"
"1413120","112.77516444264208","112.77516444264208","112.77516444264208"
"1425408","109.63618156895357","109.63618156895357","109.63618156895357"
"1437696","124.69555511785022","124.69555511785022","124.69555511785022"
"1449984","110.18750711616343","110.18750711616343","110.18750711616343"
"1462272","123.78488302285629","123.78488302285629","123.78488302285629"
"1474560","121.98063207014319","121.98063207014319","121.98063207014319"
"1486848","125.29038187264436","125.29038187264436","125.29038187264436"
"1499136","124.14312609712162","124.14312609712162","124.14312609712162"
"1511424","115.85401924426915","115.85401924426915","115.85401924426915"
"1523712","137.94528191800637","137.94528191800637","137.94528191800637"
"1536000","98.3521009226294","98.3521009226294","98.3521009226294"
"1548288","138.00303203848344","138.00303203848344","138.00303203848344"
"1560576","109.61753578937572","109.61753578937572","109.61753578937572"
