"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"12288","16.54428190029926","16.54428190029926","16.54428190029926"
"24576","17.789292534307247","17.789292534307247","17.789292534307247"
"36864","16.042528192714318","16.042528192714318","16.042528192714318"
"49152","18.354673193944127","18.354673193944127","18.354673193944127"
"61440","24.475225945437177","24.475225945437177","24.475225945437177"
"73728","40.00987391286126","40.00987391286126","40.00987391286126"
"86016","69.10717300764502","69.10717300764502","69.10717300764502"
"98304","94.84694377476708","94.84694377476708","94.84694377476708"
"110592","148.4182040016863","148.4182040016863","148.4182040016863"
"122880","156.1823867559433","156.1823867559433","156.1823867559433"
"135168","152.61095792682548","152.61095792682548","152.61095792682548"
"147456","350.85508820940464","350.85508820940464","350.85508820940464"
"159744","307.79457892311945","307.79457892311945","307.79457892311945"
"172032","397.27137395393214","397.27137395393214","397.27137395393214"
"184320","412.72574931873436","412.72574931873436","412.72574931873436"
"196608","580.5117820426822","580.5117820426822","580.5117820426822"
"208896","541.4261635243893","541.4261635243893","541.4261635243893"
"221184","615.1348686293087","615.1348686293087","615.1348686293087"
"233472","531.5023129275348","531.5023129275348","531.5023129275348"
"245760","571.9488909925733","571.9488909925733","571.9488909925733"
"258048","452.262242072876","452.262242072876","452.262242072876"
"270336","716.6103274003417","716.6103274003417","716.6103274003417"
"282624","647.7890006474087","647.7890006474087","647.7890006474087"
"294912","679.8263475213732","679.8263475213732","679.8263475213732"
"307200","679.2322877134595","679.2322877134595","679.2322877134595"
"319488","779.5943132825569","779.5943132825569","779.5943132825569"
"331776","591.4324570578151","591.4324570578151","591.4324570578151"
"344064","838.5969321526509","838.5969321526509","838.5969321526509"
"356352","730.5354503902972","730.5354503902972","730.5354503902972"
"368640","766.5469541112514","766.5469541112514","766.5469541112514"
"380928","835.0268128712972","835.0268128712972","835.0268128712972"
"393216","722.6517699019151","722.6517699019151","722.6517699019151"
"405504","715.4181016001285","715.4181016001285","715.4181016001285"
"417792","609.2530503934529","609.2530503934529","609.2530503934529"
"430080","848.2999916362638","848.2999916362638","848.2999916362638"
"442368","828.1635680891495","828.1635680891495","828.1635680891495"
"454656","817.8839948773384","817.8839948773384","817.8839948773384"
"466944","827.7619374096394","827.7619374096394","827.7619374096394"
"479232","796.0360017406816","796.0360017406816","796.0360017406816"
"491520","785.3430466849318","785.3430466849318","785.3430466849318"
"503808","740.2219371098986","740.2219371098986","740.2219371098986"
"516096","743.5230616033077","743.5230616033077","743.5230616033077"
"528384","658.5744410412652","658.5744410412652","658.5744410412652"
"540672","775.3403627971808","775.3403627971808","775.3403627971808"
"552960","782.0497792053098","782.0497792053098","782.0497792053098"
"565248","783.4756790387506","783.4756790387506","783.4756790387506"
"577536","706.657312417701","706.657312417701","706.657312417701"
"589824","837.7900082357601","837.7900082357601","837.7900082357601"
"602112","712.1367344685963","712.1367344685963","712.1367344685963"
"614400","833.8571996279434","833.8571996279434","833.8571996279434"
"626688","702.3582655965895","702.3582655965895","702.3582655965895"
"638976","792.1239232818285","792.1239232818285","792.1239232818285"
"651264","793.978506565094","793.978506565094","793.978506565094"
"663552","584.9490236239386","584.9490236239386","584.9490236239386"
"675840","586.4243498146534","586.4243498146534","586.4243498146534"
"688128","542.2632404433357","542.2632404433357","542.2632404433357"
"700416","789.6791250990417","789.6791250990417","789.6791250990417"
"712704","580.5032055517938","580.5032055517938","580.5032055517938"
"724992","798.7053285637211","798.7053285637211","798.7053285637211"
"737280","789.8730329672495","789.8730329672495","789.8730329672495"
"749568","592.8297446220153","592.8297446220153","592.8297446220153"
