"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"12288","16.97964271671044","16.97964271671044","16.97964271671044"
"24576","15.774158519117078","15.774158519117078","15.774158519117078"
"36864","19.154775676131248","19.154775676131248","19.154775676131248"
"49152","25.687312686765516","25.687312686765516","25.687312686765516"
"61440","46.64245275154219","46.64245275154219","46.64245275154219"
"73728","80.87297623391662","80.87297623391662","80.87297623391662"
"86016","125.65704330607073","125.65704330607073","125.65704330607073"
"98304","129.25904241204262","129.25904241204262","129.25904241204262"
"110592","127.46199318065362","127.46199318065362","127.46199318065362"
"122880","235.22549502288595","235.22549502288595","235.22549502288595"
"135168","301.9415434002876","301.9415434002876","301.9415434002876"
"147456","280.39718255129725","280.39718255129725","280.39718255129725"
"159744","123.49748908068574","123.49748908068574","123.49748908068574"
"172032","45.61047397463585","45.61047397463585","45.61047397463585"
"184320","25.16899534066518","25.16899534066518","25.16899534066518"
"196608","8.571428758757454","8.571428758757454","8.571428758757454"
"208896","6.299000608198367","6.299000608198367","6.299000608198367"
"221184","7.680643728801182","7.680643728801182","7.680643728801182"
"233472","5.8629788041114805","5.8629788041114805","5.8629788041114805"
"245760","6.75000125169754","6.75000125169754","6.75000125169754"
"258048","9.004228110496815","9.004228110496815","9.004228110496815"
"270336","13.087551959923335","13.087551959923335","13.087551959923335"
"282624","13.641568113457073","13.641568113457073","13.641568113457073"
"294912","12.109839163043283","12.109839163043283","12.109839163043283"
"307200","6.725224421574519","6.725224421574519","6.725224421574519"
"319488","11.639870934188366","11.639870934188366","11.639870934188366"
"331776","8.142857585634504","8.142857585634504","8.142857585634504"
"344064","16.452928682168324","16.452928682168324","16.452928682168324"
"356352","35.68259355851582","35.68259355851582","35.68259355851582"
"368640","33.587891689368654","33.587891689368654","33.587891689368654"
"380928","69.94510188698769","69.94510188698769","69.94510188698769"
"393216","101.63755294346439","101.63755294346439","101.63755294346439"
"405504","162.97812067137824","162.97812067137824","162.97812067137824"
"417792","129.9556261384819","129.9556261384819","129.9556261384819"
"430080","159.827166026787","159.827166026787","159.827166026787"
"442368","185.24464291539687","185.24464291539687","185.24464291539687"
"454656","202.14002797132596","202.14002797132596","202.14002797132596"
"466944","222.29957666780268","222.29957666780268","222.29957666780268"
"479232","183.22469375042135","183.22469375042135","183.22469375042135"
"491520","238.92805903266978","238.92805903266978","238.92805903266978"
"503808","307.2495338591662","307.2495338591662","307.2495338591662"
"516096","290.6340571961129","290.6340571961129","290.6340571961129"
"528384","251.6961684062563","251.6961684062563","251.6961684062563"
"540672","560.7309038122461","560.7309038122461","560.7309038122461"
"552960","500.42961357621584","500.42961357621584","500.42961357621584"
"565248","570.2875917871281","570.2875917871281","570.2875917871281"
"577536","632.6324979833195","632.6324979833195","632.6324979833195"
"589824","679.8483840914873","679.8483840914873","679.8483840914873"
"602112","887.8277735641775","887.8277735641775","887.8277735641775"
"614400","599.9443162754498","599.9443162754498","599.9443162754498"
"626688","722.1848136472578","722.1848136472578","722.1848136472578"
"638976","934.401693304209","934.401693304209","934.401693304209"
"651264","1175.9097803650477","1175.9097803650477","1175.9097803650477"
"663552","698.2780342745714","698.2780342745714","698.2780342745714"
"675840","1266.8620247431472","1266.8620247431472","1266.8620247431472"
"688128","997.5420109353535","997.5420109353535","997.5420109353535"
"700416","585.0293990597129","585.0293990597129","585.0293990597129"
"712704","500.7362803901945","500.7362803901945","500.7362803901945"
"724992","456.3115888813351","456.3115888813351","456.3115888813351"
"737280","579.5544239480009","579.5544239480009","579.5544239480009"
"749568","601.0799491054565","601.0799491054565","601.0799491054565"
"761856","803.710108807999","803.710108807999","803.710108807999"
"774144","953.0409741912258","953.0409741912258","953.0409741912258"
"786432","1057.7087767934706","1057.7087767934706","1057.7087767934706"
"798720","857.79965094377","857.79965094377","857.79965094377"
"811008","650.4405597326837","650.4405597326837","650.4405597326837"
"823296","878.6556401251786","878.6556401251786","878.6556401251786"
"835584","1357.892897646406","1357.892897646406","1357.892897646406"
"847872","681.5278875048344","681.5278875048344","681.5278875048344"
"860160","1228.9669502526065","1228.9669502526065","1228.9669502526065"
"872448","728.0628730422166","728.0628730422166","728.0628730422166"
"884736","497.13937588248933","497.13937588248933","497.13937588248933"
"897024","552.8580683579877","552.8580683579877","552.8580683579877"
"909312","670.3655593494574","670.3655593494574","670.3655593494574"
"921600","726.7101645370325","726.7101645370325","726.7101645370325"
"933888","1070.5723446508248","1070.5723446508248","1070.5723446508248"
"946176","993.0615926289453","993.0615926289453","993.0615926289453"
"958464","933.0286466648503","933.0286466648503","933.0286466648503"
"970752","922.6897077095323","922.6897077095323","922.6897077095323"
"983040","1063.320019105942","1063.320019105942","1063.320019105942"
"995328","793.6860885854918","793.6860885854918","793.6860885854918"
"1007616","612.9645006486347","612.9645006486347","612.9645006486347"
"1019904","772.7883391280969","772.7883391280969","772.7883391280969"
"1032192","890.9314359327158","890.9314359327158","890.9314359327158"
"1044480","618.1147332436592","618.1147332436592","618.1147332436592"
"1056768","752.6623519659042","752.6623519659042","752.6623519659042"
"1069056","654.0501989455381","654.0501989455381","654.0501989455381"
"1081344","651.5163912006786","651.5163912006786","651.5163912006786"
"1093632","786.9184795009966","786.9184795009966","786.9184795009966"
"1105920","701.1706831284931","701.1706831284931","701.1706831284931"
"1118208","754.7923946764654","754.7923946764654","754.7923946764654"
"1130496","658.1708276527269","658.1708276527269","658.1708276527269"
"1142784","767.0778496772881","767.0778496772881","767.0778496772881"
"1155072","646.7639181092701","646.7639181092701","646.7639181092701"
"1167360","787.4811484118303","787.4811484118303","787.4811484118303"
"1179648","766.5492344398012","766.5492344398012","766.5492344398012"
"1191936","644.0877881530034","644.0877881530034","644.0877881530034"
"1204224","656.8010129162243","656.8010129162243","656.8010129162243"
"1216512","761.1757183074951","761.1757183074951","761.1757183074951"
"1228800","467.4106518626213","467.4106518626213","467.4106518626213"
"1241088","788.4258655606419","788.4258655606419","788.4258655606419"
"1253376","578.5185217550304","578.5185217550304","578.5185217550304"
"1265664","677.8234112677052","677.8234112677052","677.8234112677052"
"1277952","670.7934486865997","670.7934486865997","670.7934486865997"
"1290240","771.2510815747455","771.2510815747455","771.2510815747455"
"1302528","785.2103781104088","785.2103781104088","785.2103781104088"
"1314816","645.7701312538344","645.7701312538344","645.7701312538344"
"1327104","786.5371148971593","786.5371148971593","786.5371148971593"
"1339392","592.3289350279298","592.3289350279298","592.3289350279298"
"1351680","662.2336356469563","662.2336356469563","662.2336356469563"
"1363968","777.4977132765329","777.4977132765329","777.4977132765329"
"1376256","586.900168068707","586.900168068707","586.900168068707"
"1388544","776.7579922972828","776.7579922972828","776.7579922972828"
"1400832","775.9982622253771","775.9982622253771","775.9982622253771"
"1413120","767.0623522996902","767.0623522996902","767.0623522996902"
"1425408","770.3586014906565","770.3586014906565","770.3586014906565"
"1437696","657.2743012902926","657.2743012902926","657.2743012902926"
"1449984","768.8925628264745","768.8925628264745","768.8925628264745"
"1462272","782.2595473130544","782.2595473130544","782.2595473130544"
"1474560","774.7128240454073","774.7128240454073","774.7128240454073"
"1486848","666.3187946081161","666.3187946081161","666.3187946081161"
"1499136","765.5040581798306","765.5040581798306","765.5040581798306"
"1511424","768.543030638285","768.543030638285","768.543030638285"
"1523712","766.4879940040782","766.4879940040782","766.4879940040782"
"1536000","781.7109207002198","781.7109207002198","781.7109207002198"
"1548288","776.7978578309218","776.7978578309218","776.7978578309218"
"1560576","652.9040695077927","652.9040695077927","652.9040695077927"
"1572864","758.7812533079297","758.7812533079297","758.7812533079297"
"1585152","767.5029725905011","767.5029725905011","767.5029725905011"
"1597440","663.233992455325","663.233992455325","663.233992455325"
"1609728","784.9364291825603","784.9364291825603","784.9364291825603"
"1622016","763.3341191024418","763.3341191024418","763.3341191024418"
"1634304","768.1340413192908","768.1340413192908","768.1340413192908"
"1646592","767.1203610212441","767.1203610212441","767.1203610212441"
