"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"565248","669.5184962919781","669.5184962919781","669.5184962919781"
"577536","815.0792231249685","815.0792231249685","815.0792231249685"
"589824","798.7076837220501","798.7076837220501","798.7076837220501"
"602112","684.4130241019385","684.4130241019385","684.4130241019385"
"614400","690.0035174402774","690.0035174402774","690.0035174402774"
"626688","824.1415131664029","824.1415131664029","824.1415131664029"
"638976","706.0956351830777","706.0956351830777","706.0956351830777"
"651264","819.456906080246","819.456906080246","819.456906080246"
"663552","802.7180604835352","802.7180604835352","802.7180604835352"
"675840","791.82404088974","791.82404088974","791.82404088974"
"688128","792.2059480547905","792.2059480547905","792.2059480547905"
"700416","809.0453060468038","809.0453060468038","809.0453060468038"
"712704","827.7969163246826","827.7969163246826","827.7969163246826"
"724992","812.0036789177567","812.0036789177567","812.0036789177567"
"737280","692.9880803387399","692.9880803387399","692.9880803387399"
"749568","795.4381245076656","795.4381245076656","795.4381245076656"
"761856","772.3586851545051","772.3586851545051","772.3586851545051"
"774144","788.5171335923548","788.5171335923548","788.5171335923548"
"786432","796.0884276727835","796.0884276727835","796.0884276727835"
"798720","803.0380318836123","803.0380318836123","803.0380318836123"
"811008","782.2642525333872","782.2642525333872","782.2642525333872"
"823296","797.7135537166109","797.7135537166109","797.7135537166109"
"835584","794.5381026764711","794.5381026764711","794.5381026764711"
"847872","785.5307634769589","785.5307634769589","785.5307634769589"
"860160","796.345784334996","796.345784334996","796.345784334996"
"872448","803.7373898128668","803.7373898128668","803.7373898128668"
"884736","692.3210608107703","692.3210608107703","692.3210608107703"
"897024","682.3460265227726","682.3460265227726","682.3460265227726"
"909312","792.5466238458952","792.5466238458952","792.5466238458952"
"921600","771.0866647263368","771.0866647263368","771.0866647263368"
"933888","772.8737670977911","772.8737670977911","772.8737670977911"
"946176","664.9301817161696","664.9301817161696","664.9301817161696"
"958464","520.3850680184282","520.3850680184282","520.3850680184282"
"970752","589.1953077754285","589.1953077754285","589.1953077754285"
"983040","678.0755286301885","678.0755286301885","678.0755286301885"
"995328","588.2609024261375","588.2609024261375","588.2609024261375"
"1007616","579.7444113120437","579.7444113120437","579.7444113120437"
"1019904","665.042692763355","665.042692763355","665.042692763355"
"1032192","786.2626160581907","786.2626160581907","786.2626160581907"
"1044480","669.973139005048","669.973139005048","669.973139005048"
"1056768","786.5794566571712","786.5794566571712","786.5794566571712"
"1069056","771.3299997945627","771.3299997945627","771.3299997945627"
"1081344","773.6340300230062","773.6340300230062","773.6340300230062"
"1093632","670.8479539411409","670.8479539411409","670.8479539411409"
"1105920","786.0550773803021","786.0550773803021","786.0550773803021"
"1118208","586.2986953482032","586.2986953482032","586.2986953482032"
"1130496","784.9898584074364","784.9898584074364","784.9898584074364"
"1142784","788.3024491270384","788.3024491270384","788.3024491270384"
"1155072","517.0874442309638","517.0874442309638","517.0874442309638"
"1167360","668.8941933257239","668.8941933257239","668.8941933257239"
"1179648","775.8339978267298","775.8339978267298","775.8339978267298"
"1191936","581.2932496657875","581.2932496657875","581.2932496657875"
"1204224","581.4303716793656","581.4303716793656","581.4303716793656"
"1216512","777.7384492146845","777.7384492146845","777.7384492146845"
"1228800","786.0823980655855","786.0823980655855","786.0823980655855"
"1241088","673.9600135087967","673.9600135087967","673.9600135087967"
"1253376","786.4723101345575","786.4723101345575","786.4723101345575"
"1265664","668.9721339600427","668.9721339600427","668.9721339600427"
"1277952","792.6014386203474","792.6014386203474","792.6014386203474"
"1290240","792.5458441762006","792.5458441762006","792.5458441762006"
"1302528","794.8958662449032","794.8958662449032","794.8958662449032"
"1314816","787.7559358254821","787.7559358254821","787.7559358254821"
"1327104","672.7215052066424","672.7215052066424","672.7215052066424"
"1339392","674.8958834834364","674.8958834834364","674.8958834834364"
"1351680","666.3066624912799","666.3066624912799","666.3066624912799"
"1363968","777.7865469543016","777.7865469543016","777.7865469543016"
"1376256","670.825884314584","670.825884314584","670.825884314584"
"1388544","785.9356839632741","785.9356839632741","785.9356839632741"
"1400832","779.9590297341347","779.9590297341347","779.9590297341347"
"1413120","776.7199919621149","776.7199919621149","776.7199919621149"
"1425408","790.7054396271706","790.7054396271706","790.7054396271706"
"1437696","781.3033353885015","781.3033353885015","781.3033353885015"
"1449984","786.919948498408","786.919948498408","786.919948498408"
"1462272","783.1633144394309","783.1633144394309","783.1633144394309"
"1474560","784.6493501253799","784.6493501253799","784.6493501253799"
"1486848","788.2796782032401","788.2796782032401","788.2796782032401"
"1499136","790.5913499383008","790.5913499383008","790.5913499383008"
"1511424","796.7783245730276","796.7783245730276","796.7783245730276"
"1523712","790.2638431191444","790.2638431191444","790.2638431191444"
"1536000","789.34448266137","789.34448266137","789.34448266137"
"1548288","784.8681000272433","784.8681000272433","784.8681000272433"
"1560576","790.5171716312567","790.5171716312567","790.5171716312567"
"1572864","782.2328306623176","782.2328306623176","782.2328306623176"
