"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"1499136","787.0675202000017","787.0675202000017","787.0675202000017"
"1511424","780.919759353002","780.919759353002","780.919759353002"
"1523712","764.8256588069474","764.8256588069474","764.8256588069474"
"1536000","779.6587763814008","779.6587763814008","779.6587763814008"
"1548288","790.7777758737406","790.7777758737406","790.7777758737406"
"1560576","676.2986400127411","676.2986400127411","676.2986400127411"
"1572864","787.7203288948289","787.7203288948289","787.7203288948289"
"1585152","791.3036014040312","791.3036014040312","791.3036014040312"
"1597440","667.4388550009046","667.4388550009046","667.4388550009046"
"1609728","771.2965638934285","771.2965638934285","771.2965638934285"
"1622016","770.2083251573067","770.2083251573067","770.2083251573067"
"1634304","776.3749180832218","776.3749180832218","776.3749180832218"
"1646592","773.2489513256859","773.2489513256859","773.2489513256859"
"1658880","765.1794869490341","765.1794869490341","765.1794869490341"
"1671168","759.0361606081327","759.0361606081327","759.0361606081327"
"1683456","763.9863523022086","763.9863523022086","763.9863523022086"
"1695744","757.1896483906365","757.1896483906365","757.1896483906365"
"1708032","765.6002962589264","765.6002962589264","765.6002962589264"
"1720320","754.362847456125","754.362847456125","754.362847456125"
"1732608","773.8362180091362","773.8362180091362","773.8362180091362"
"1744896","785.9875842232218","785.9875842232218","785.9875842232218"
"1757184","661.6219503007404","661.6219503007404","661.6219503007404"
"1769472","776.0784176786741","776.0784176786741","776.0784176786741"
"1781760","767.2357899435237","767.2357899435237","767.2357899435237"
"1794048","774.1492752122755","774.1492752122755","774.1492752122755"
"1806336","776.8238544154043","776.8238544154043","776.8238544154043"
"1818624","762.0052958130836","762.0052958130836","762.0052958130836"
"1830912","774.445103853941","774.445103853941","774.445103853941"
"1843200","780.2305763163876","780.2305763163876","780.2305763163876"
"1855488","784.5087600338335","784.5087600338335","784.5087600338335"
"1867776","785.9021871487299","785.9021871487299","785.9021871487299"
"1880064","782.5548578996172","782.5548578996172","782.5548578996172"
"1892352","778.3299636443456","778.3299636443456","778.3299636443456"
"1904640","786.3179308286145","786.3179308286145","786.3179308286145"
"1916928","775.4704026193257","775.4704026193257","775.4704026193257"
